5863 13
88	1083	4	2	95	0.088	3	3.80000000000000000000e+01	2.90000000000000000000e+02	1.26177892088890075684e-01	8.30302906036376953125e+00	0.75	0.7056998014450073
89	1083	4	2	78	0.987	3	4.50000000000000000000e+01	3.77000000000000000000e+02	1.60206228494644165039e-01	1.04127864837646484375e+01	0.45	0.9122518301010132
90	1083	4	2	79	0.012	3	5.60000000000000000000e+01	5.13000000000000000000e+02	2.14078113436698913574e-01	1.37528429031372070312e+01	0.47500000000000003	1.239254117012024
91	1083	4	2	79	0.019	3	3.70000000000000000000e+01	2.81000000000000000000e+02	1.22594535350799560547e-01	8.08086109161376953125e+00	0.47500000000000003	0.683948814868927
92	1083	4	2	79	0.019	3	6.00000000000000000000e+01	5.57000000000000000000e+02	2.31416225433349609375e-01	1.48278064727783203125e+01	0.47500000000000003	1.344496488571167
93	1083	4	2	79	0.194	3	4.50000000000000000000e+01	3.78000000000000000000e+02	1.60883694887161254883e-01	1.04547891616821289062e+01	0.65	0.9163640141487122
94	1083	4	2	79	0.210	3	3.20000000000000000000e+01	2.23000000000000000000e+02	9.94937494397163391113e-02	6.64861249923706054688e+00	0.675	0.5437270402908325
95	1083	4	2	78	0.706	3	4.60000000000000000000e+01	3.94000000000000000000e+02	1.67017534375190734863e-01	1.08350868225097656250e+01	0.5	0.9535964131355286
96	1083	4	2	78	0.704	3	4.40000000000000000000e+01	3.63000000000000000000e+02	1.54883876442909240723e-01	1.00827999114990234375e+01	0.5	0.8799450993537903
97	1083	4	2	78	0.703	3	4.80000000000000000000e+01	4.14000000000000000000e+02	1.75089791417121887207e-01	1.13355665206909179688e+01	0.5	1.002595067024231
98	1160	1	2	26	0.254	116	6.66000000000000000000e+02	1.60000000000000000000e+01	4.94502812623977661133e-01	1.69052541255950927734e+00	2.575	0.6468745470046997
99	1160	1	2	79	0.339	116	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86561268568038940430e-01	1.61905145645141601562e+00	0.8250000000000001	0.43721744418144226
100	1164	1	2	98	0.323	116	6.62000000000000000000e+02	1.40000000000000000000e+01	4.89734679460525512695e-01	1.64761209487915039062e+00	0.775	0.5209954380989075
101	1164	1	2	66	0.723	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01695930957794189453e-01	1.75526332855224609375e+00	1.3250000000000002	0.8367722630500793
102	1164	1	2	66	0.712	116	6.60000000000000000000e+02	1.40000000000000000000e+01	4.87273722887039184570e-01	1.62546336650848388672e+00	1.35	0.45602601766586304
103	1164	1	2	66	0.441	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95877057313919067383e-01	1.70289361476898193359e+00	1.6500000000000001	0.6831545233726501
104	1164	1	2	107	0.592	116	6.82000000000000000000e+02	2.00000000000000000000e+01	5.13509869575500488281e-01	1.86158859729766845703e+00	0.65	1.1486599445343018
105	1164	1	2	107	0.612	116	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96704041957855224609e-01	1.71033632755279541016e+00	0.65	0.7049865126609802
106	1164	1	2	100	0.224	116	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88305598497390747070e-01	1.63475036621093750000e+00	0.875	0.48326775431632996
107	1164	1	2	107	0.629	116	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04127025604248046875e-01	1.77714335918426513672e+00	0.675	0.9009539484977722
108	1288	1	1	70	0.196	116	6.62000000000000000000e+02	1.40000000000000000000e+01	4.89007622003555297852e-01	1.64106857776641845703e+00	3.5	0.5018011331558228
109	1288	1	1	71	0.066	116	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10580420494079589844e-01	1.83522355556488037109e+00	3.475	1.0713225603103638
110	1375	5	2	107	0.360	10	5.97000000000000000000e+02	1.70000000000000000000e+01	9.11963284015655517578e-02	5.66460180282592773438e+00	0.2	0.31852343678474426
111	1375	5	2	71	0.904	10	6.40000000000000000000e+02	1.80000000000000000000e+01	9.87854525446891784668e-02	6.07441473007202148438e+00	0.9	0.4106554090976715
112	1375	5	2	71	0.868	10	1.08000000000000000000e+03	2.60000000000000000000e+01	1.75928831100463867188e-01	1.02401571273803710938e+01	0.9	1.3471760749816895
113	1375	5	2	68	0.437	10	8.05000000000000000000e+02	2.10000000000000000000e+01	1.27771750092506408691e-01	7.63967418670654296875e+00	1.125	0.7625489830970764
114	1375	5	2	78	0.404	10	1.04500000000000000000e+03	2.50000000000000000000e+01	1.69753521680831909180e-01	9.90669059753417968750e+00	1.2000000000000002	1.2722077369689941
115	1375	5	2	80	0.905	10	8.51000000000000000000e+02	2.20000000000000000000e+01	1.35797590017318725586e-01	8.07306957244873046875e+00	0.35000000000000003	0.8599826693534851
116	1375	5	2	80	0.915	10	1.01800000000000000000e+03	2.50000000000000000000e+01	1.65066778659820556641e-01	9.65360641479492187500e+00	0.35000000000000003	1.21531081199646
117	1375	5	2	98	0.681	10	9.34000000000000000000e+02	2.30000000000000000000e+01	1.50323733687400817871e-01	8.85748195648193359375e+00	0.8500000000000001	1.036330223083496
118	1375	5	2	98	0.737	10	1.14700000000000000000e+03	2.70000000000000000000e+01	1.87730833888053894043e-01	1.08774652481079101562e+01	0.8	1.4904522895812988
119	1375	5	2	81	0.118	10	1.06800000000000000000e+03	2.50000000000000000000e+01	1.73792764544486999512e-01	1.01248092651367187500e+01	0.625	1.321244239807129
120	1375	5	2	81	0.126	10	1.05600000000000000000e+03	2.50000000000000000000e+01	1.71781882643699645996e-01	1.00162220001220703125e+01	0.625	1.2968320846557617
121	1375	5	2	80	0.910	10	1.13900000000000000000e+03	2.70000000000000000000e+01	1.86234235763549804688e-01	1.07966489791870117188e+01	0.35000000000000003	1.4722837209701538
122	1375	5	2	107	0.419	10	1.02000000000000000000e+03	2.50000000000000000000e+01	1.65419116616249084473e-01	9.67263221740722656250e+00	1.05	1.2195881605148315
123	1435	1	2	48	0.077	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01692950725555419922e-01	1.75523662567138671875e+00	2.1750000000000003	0.8366940021514893
124	1435	1	2	58	0.143	116	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05468428134918212891e-01	1.78921616077423095703e+00	1.925	0.9363672733306885
125	1435	1	2	58	0.071	116	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15847325325012207031e-01	1.88262581825256347656e+00	1.9500000000000002	1.2103689908981323
126	1441	1	2	74	0.290	116	6.73000000000000000000e+02	1.70000000000000000000e+01	5.01893341541290283203e-01	1.75704002380371093750e+00	0.9	0.8419841527938843
127	1441	1	2	73	0.770	116	6.66000000000000000000e+02	1.60000000000000000000e+01	4.94635730981826782227e-01	1.69172155857086181641e+00	0.875	0.6503832340240479
128	1441	1	2	73	0.418	116	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14137506484985351562e-01	1.86723732948303222656e+00	0.4	1.1652294397354126
129	1443	1	2	78	0.346	116	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86661732196807861328e-01	1.61995542049407958984e+00	0.35000000000000003	0.43986937403678894
130	1443	1	2	66	0.457	116	6.64000000000000000000e+02	1.50000000000000000000e+01	4.92267549037933349609e-01	1.67040789127349853516e+00	1.35	0.5878630876541138
131	1443	1	2	98	0.077	116	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88718032836914062500e-01	1.63846242427825927734e+00	0.8500000000000001	0.49415645003318787
132	1443	1	2	98	0.201	116	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10366559028625488281e-01	1.83329916000366210938e+00	0.525	1.0656774044036865
133	1443	1	2	78	0.331	116	6.88000000000000000000e+02	2.20000000000000000000e+01	5.19540727138519287109e-01	1.91586661338806152344e+00	0.375	1.3078752756118774
134	1443	1	2	98	0.374	116	6.69000000000000000000e+02	1.60000000000000000000e+01	4.97933506965637207031e-01	1.72140169143676757812e+00	0.4	0.7374448776245117
135	1443	1	2	78	0.572	116	6.83000000000000000000e+02	2.00000000000000000000e+01	5.13959527015686035156e-01	1.86563563346862792969e+00	0.45	1.1605310440063477
136	1443	1	2	78	0.643	116	6.81000000000000000000e+02	2.00000000000000000000e+01	5.11201739311218261719e-01	1.84081554412841796875e+00	0.5	1.0877255201339722
137	1492	1	2	71	0.687	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01424312591552734375e-01	1.75281870365142822266e+00	0.625	0.8296014666557312
138	1492	1	2	66	0.577	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95566099882125854492e-01	1.70009481906890869141e+00	1.5750000000000002	0.6749448776245117
139	1492	1	2	68	0.308	116	6.63000000000000000000e+02	1.50000000000000000000e+01	4.91074651479721069336e-01	1.65967190265655517578e+00	1.3	0.5563710331916809
140	1500	1	2	78	0.223	116	6.66000000000000000000e+02	1.60000000000000000000e+01	4.94427204132080078125e-01	1.68984472751617431641e+00	0.6000000000000001	0.6448779702186584
141	1500	1	2	78	0.749	116	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05905151367187500000e-01	1.79314649105072021484e+00	0.8250000000000001	0.947896420955658
142	1500	1	2	78	0.784	116	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96367871761322021484e-01	1.70731079578399658203e+00	0.8500000000000001	0.6961115598678589
143	1500	1	2	78	0.820	116	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91851300001144409180e-01	1.66666173934936523438e+00	0.8500000000000001	0.5768746137619019
144	1500	1	2	78	0.849	116	6.66000000000000000000e+02	1.60000000000000000000e+01	4.94078427553176879883e-01	1.68670594692230224609e+00	0.875	0.6356707215309143
145	1500	1	2	78	0.915	116	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14311194419860839844e-01	1.86880052089691162109e+00	0.925	1.169814944267273
146	1500	1	2	107	0.900	116	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03529250621795654297e-01	1.77176308631896972656e+00	0.875	0.88517165184021
147	1500	1	2	107	0.346	116	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02540469169616699219e-01	1.76286423206329345703e+00	0.625	0.8590685725212097
148	1565	1	2	78	0.480	116	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16284823417663574219e-01	1.88656330108642578125e+00	0.625	1.2219191789627075
149	1565	1	1	45	0.557	116	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85963284969329833984e-01	1.61366963386535644531e+00	3.5250000000000004	0.4214310050010681
150	1565	1	2	98	0.195	116	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96937245130538940430e-01	1.71243524551391601562e+00	0.875	0.7111432552337646
151	1565	1	2	71	0.215	116	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02938807010650634766e-01	1.76644921302795410156e+00	0.925	0.8695844411849976
152	1565	1	2	83	0.609	116	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81062203645706176758e-01	1.56955981254577636719e+00	1.05	0.29204195737838745
153	1800	3	2	76	0.997	8	3.40000000000000000000e+02	1.30000000000000000000e+01	1.32397174835205078125e-01	6.30979824066162109375e+00	0.775	0.4592300355434418
154	1800	3	2	80	0.393	8	5.22000000000000000000e+02	1.70000000000000000000e+01	1.90985172986984252930e-01	7.30128765106201171875e+00	1.0	0.6020945906639099
155	1800	3	2	80	0.303	8	1.08200000000000000000e+03	2.90000000000000000000e+01	3.70582222938537597656e-01	1.03406219482421875000e+01	1.2000000000000002	1.0400351285934448
156	1800	3	2	107	0.548	8	7.10000000000000000000e+02	2.10000000000000000000e+01	2.51398056745529174805e-01	8.32365989685058593750e+00	1.375	0.7494091391563416
157	1800	3	2	79	0.025	8	5.09000000000000000000e+02	1.70000000000000000000e+01	1.86883866786956787109e-01	7.23188114166259765625e+00	0.9750000000000001	0.5920937657356262
158	1800	3	2	79	0.276	8	8.47000000000000000000e+02	2.40000000000000000000e+01	2.95177847146987915039e-01	9.06454849243164062500e+00	0.8250000000000001	0.8561644554138184
159	1800	3	2	79	0.296	8	9.87000000000000000000e+02	2.70000000000000000000e+01	3.40145260095596313477e-01	9.82553482055664062500e+00	0.8500000000000001	0.9658157229423523
160	1800	3	2	71	0.803	8	1.05300000000000000000e+03	2.90000000000000000000e+01	3.61308932304382324219e-01	1.01836891174316406250e+01	0.875	1.0174225568771362
161	1800	3	2	75	0.088	8	8.78000000000000000000e+02	2.50000000000000000000e+01	3.05341243743896484375e-01	9.23654460906982421875e+00	0.75	0.8809475302696228
162	1800	3	2	95	0.500	8	6.65000000000000000000e+02	2.00000000000000000000e+01	2.36823230981826782227e-01	8.07700824737548828125e+00	0.45	0.7138689756393433
163	1800	3	2	95	0.502	8	9.90000000000000000000e+02	2.70000000000000000000e+01	3.41226279735565185547e-01	9.84382915496826171875e+00	0.45	0.968451738357544
164	1800	3	2	95	0.502	8	8.04000000000000000000e+02	2.30000000000000000000e+01	2.81360924243927001953e-01	8.83072280883789062500e+00	0.45	0.8224723935127258
165	1800	3	2	95	0.569	8	3.40000000000000000000e+02	1.30000000000000000000e+01	1.32383868098258972168e-01	6.30957317352294921875e+00	0.375	0.4591975808143616
166	1800	3	2	107	0.218	8	1.10000000000000000000e+03	3.00000000000000000000e+01	3.76370131969451904297e-01	1.04385719299316406250e+01	0.5750000000000001	1.0541486740112305
167	1800	3	2	83	0.736	8	6.91000000000000000000e+02	2.10000000000000000000e+01	2.45167165994644165039e-01	8.21821308135986328125e+00	0.9500000000000001	0.7342153191566467
